"year","stateabbr","statedesc","countyname","countyfips","locationname","datasource","category","measure","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","totalpopulation","geolocation","locationid","categoryid","measureid","datavaluetypeid","short_question_text"
"2021","AL","Alabama","Blount","01009","01009050101","BRFSS","Disability","Hearing disability among adults aged >=18 years","%","Crude prevalence","7.1",,,"6.3","7.9","7858","POINT (-86.46404845 33.87500452)","01009050101","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2021","AL","Alabama","Coosa","01037","01037961100","BRFSS","Health Status","Mental health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","18.6",,,"16.3","21.0","3927","POINT (-86.3358483 33.00197143)","01037961100","HLTHSTAT","MHLTH","CrdPrv","Mental Health"
"2021","AL","Alabama","Houston","01069","01069040400","BRFSS","Health Risk Behaviors","Current smoking among adults aged >=18 years","%","Crude prevalence","13.0",,,"9.7","16.4","2484","POINT (-85.41969989 31.23578095)","01069040400","RISKBEH","CSMOKING","CrdPrv","Current Smoking"
"2021","AL","Alabama","Dallas","01047","01047956900","BRFSS","Disability","Self-care disability among adults aged >=18 years","%","Crude prevalence","10.2",,,"9.0","11.5","2804","POINT (-87.21238631 32.32833554)","01047956900","DISABLT","SELFCARE","CrdPrv","Self-care Disability"
"2021","AL","Alabama","Chambers","01017","01017953900","BRFSS","Disability","Hearing disability among adults aged >=18 years","%","Crude prevalence","7.3",,,"6.5","8.3","2900","POINT (-85.24809005 32.91507196)","01017953900","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2021","AL","Alabama","Baldwin","01003","01003011408","BRFSS","Health Outcomes","Cancer (excluding skin cancer) among adults aged >=18 years","%","Crude prevalence","10.5",,,"9.4","11.6","433","POINT (-87.91575466 30.23770135)","01003011408","HLTHOUT","CANCER","CrdPrv","Cancer (except skin)"
"2021","AL","Alabama","Jefferson","01073","01073001600","BRFSS","Health Outcomes","Diagnosed diabetes among adults aged >=18 years","%","Crude prevalence","24.0",,,"21.2","26.5","3390","POINT (-86.80364994 33.53734371)","01073001600","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2020","AL","Alabama","Crenshaw","01041","01041963400","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","78.7",,,"76.7","80.8","1925","POINT (-86.2534001 31.88501527)","01041963400","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2021","AL","Alabama","Escambia","01053","01053970400","BRFSS","Health Status","Mental health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","18.9",,,"16.5","21.6","5744","POINT (-87.47560162 31.18156139)","01053970400","HLTHSTAT","MHLTH","CrdPrv","Mental Health"
"2020","AL","Alabama","Jefferson","01073","01073004000","BRFSS","Prevention","Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening","%","Crude prevalence","30.1",,,"23.8","37.0","3772","POINT (-86.85159345 33.49532383)","01073004000","PREVENT","COREM","CrdPrv","Core preventive services for older men"
"2021","AL","Alabama","Clay","01027","01027959200","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","14.5",,,"12.1","17.1","2480","POINT (-86.02087034 33.1899579)","01027959200","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2021","AL","Alabama","Colbert","01033","01033020704","BRFSS","Health Outcomes","High cholesterol among adults aged >=18 years who have been screened in the past 5 years","%","Crude prevalence","38.7",,,"33.7","43.9","4321","POINT (-87.66693522 34.74422503)","01033020704","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2021","AL","Alabama","Baldwin","01003","01003010600","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","17.4",,,"14.5","20.5","3325","POINT (-87.7680448 30.84936067)","01003010600","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2021","AL","Alabama","Houston","01069","01069042100","BRFSS","Health Outcomes","Current asthma among adults aged >=18 years","%","Crude prevalence","10.2",,,"9.0","11.6","7294","POINT (-85.42922092 31.07365178)","01069042100","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2021","AL","Alabama","Cullman","01043","01043965500","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.8",,,"71.6","81.3","5631","POINT (-86.92490181 34.0067422)","01043965500","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","AL","Alabama","Calhoun","01015","01015002600","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","18.4",,,"14.1","23.1","4615","POINT (-86.03559474 33.76702586)","01015002600","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost"
"2021","AL","Alabama","Clarke","01025","01025957901","BRFSS","Prevention","Cholesterol screening among adults aged >=18 years","%","Crude prevalence","84.9",,,"82.0","87.6","3493","POINT (-87.96716747 31.63397352)","01025957901","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2021","AL","Alabama","Elmore","01051","01051031300","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults aged >=18 years","%","Crude prevalence","7.6",,,"6.5","8.8","3968","POINT (-86.37893038 32.45035744)","01051031300","HLTHOUT","COPD","CrdPrv","COPD"
"2021","AL","Alabama","Colbert","01033","01033020801","BRFSS","Prevention","Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure","%","Crude prevalence","81.8",,,"78.7","84.7","4487","POINT (-87.50447258 34.77285962)","01033020801","PREVENT","BPMED","CrdPrv","Taking BP Medication"
"2021","AL","Alabama","Houston","01069","01069041100","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","13.6",,,"10.6","16.6","3849","POINT (-85.3949896 31.19063249)","01069041100","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2021","AL","Alabama","Jefferson","01073","01073005500","BRFSS","Health Outcomes","Cancer (excluding skin cancer) among adults aged >=18 years","%","Crude prevalence","6.0",,,"5.4","6.7","2167","POINT (-86.80062565 33.57108599)","01073005500","HLTHOUT","CANCER","CrdPrv","Cancer (except skin)"
"2021","AL","Alabama","DeKalb","01049","01049960300","BRFSS","Health Outcomes","High cholesterol among adults aged >=18 years who have been screened in the past 5 years","%","Crude prevalence","39.8",,,"35.2","44.5","6908","POINT (-85.86382142 34.53459138)","01049960300","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2021","AL","Alabama","Coffee","01031","01031010100","BRFSS","Disability","Cognitive disability among adults ages >=18 years","%","Crude prevalence","17.3",,,"15.0","19.7","2057","POINT (-86.05693126 31.55875137)","01031010100","DISABLT","COGNITION","CrdPrv","Cognitive Disability"
"2021","AL","Alabama","Covington","01039","01039961800","BRFSS","Health Outcomes","High cholesterol among adults aged >=18 years who have been screened in the past 5 years","%","Crude prevalence","39.0",,,"34.2","43.8","3129","POINT (-86.51077024 31.2658156)","01039961800","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2021","AL","Alabama","Butler","01013","01013952900","BRFSS","Disability","Hearing disability among adults aged >=18 years","%","Crude prevalence","6.9",,,"6.1","7.8","2180","POINT (-86.67632849 31.84835721)","01013952900","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2021","AL","Alabama","Jackson","01071","01071951000","BRFSS","Disability","Independent living disability among adults aged >=18 years","%","Crude prevalence","11.8",,,"10.2","13.4","4438","POINT (-85.80798423 34.69928634)","01071951000","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability"
"2021","AL","Alabama","Chambers","01017","01017954400","BRFSS","Disability","Independent living disability among adults aged >=18 years","%","Crude prevalence","14.0",,,"11.9","16.0","995","POINT (-85.19709946 32.84739271)","01017954400","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability"
"2021","AL","Alabama","Colbert","01033","01033020300","BRFSS","Health Outcomes","Chronic kidney disease among adults aged >=18 years","%","Crude prevalence","4.8",,,"4.3","5.4","2032","POINT (-87.69788196 34.75301779)","01033020300","HLTHOUT","KIDNEY","CrdPrv","Chronic Kidney Disease"
"2021","AL","Alabama","Baldwin","01003","01003011000","BRFSS","Health Outcomes","Chronic kidney disease among adults aged >=18 years","%","Crude prevalence","3.4",,,"3.1","3.8","4305","POINT (-87.68073388 30.49073112)","01003011000","HLTHOUT","KIDNEY","CrdPrv","Chronic Kidney Disease"
"2020","AL","Alabama","Coffee","01031","01031011000","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","15.7",,,"11.7","20.7","3526","POINT (-85.8914357 31.31977522)","01031011000","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost"
"2020","AL","Alabama","Henry","01067","01067030600","BRFSS","Prevention","Cervical cancer screening among adult women aged 21-65 years","%","Crude prevalence","82.7",,,"81.1","84.1","1544","POINT (-85.14971091 31.40992124)","01067030600","PREVENT","CERVICAL","CrdPrv","Cervical Cancer Screening"
"2021","AL","Alabama","Baldwin","01003","01003011501","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults aged >=18 years","%","Crude prevalence","32.1",,,"27.6","37.0","5316","POINT (-87.68146617 30.43100261)","01003011501","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2020","AL","Alabama","Henry","01067","01067030600","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","77.2",,,"74.4","79.7","1544","POINT (-85.14971091 31.40992124)","01067030600","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2021","AL","Alabama","Covington","01039","01039962700","BRFSS","Disability","Any disability among adults aged >=18 years","%","Crude prevalence","42.6",,,"37.8","47.6","1686","POINT (-86.23699195 31.26336335)","01039962700","DISABLT","DISABILITY","CrdPrv","Any Disability"
"2020","AL","Alabama","Houston","01069","01069040100","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","74.8",,,"72.3","77.5","4949","POINT (-85.59602939 31.22827582)","01069040100","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2021","AL","Alabama","Dale","01045","01045020200","BRFSS","Disability","Vision disability among adults aged >=18 years","%","Crude prevalence","5.0",,,"4.4","5.6","2067","POINT (-85.47165243 31.49319316)","01045020200","DISABLT","VISION","CrdPrv","Vision Disability"
"2021","AL","Alabama","Autauga","01001","01001020900","BRFSS","Disability","Self-care disability among adults aged >=18 years","%","Crude prevalence","3.2",,,"2.9","3.5","5675","POINT (-86.52377312 32.64296)","01001020900","DISABLT","SELFCARE","CrdPrv","Self-care Disability"
"2021","AL","Alabama","Clarke","01025","01025957800","BRFSS","Health Outcomes","Diagnosed diabetes among adults aged >=18 years","%","Crude prevalence","16.6",,,"14.5","18.9","5488","POINT (-87.699666 31.63480457)","01025957800","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2021","AL","Alabama","Dallas","01047","01047957100","BRFSS","Health Outcomes","High cholesterol among adults aged >=18 years who have been screened in the past 5 years","%","Crude prevalence","39.7",,,"35.0","44.6","1345","POINT (-87.02133083 32.27288401)","01047957100","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2021","AL","Alabama","Elmore","01051","01051030702","BRFSS","Health Status","Mental health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","14.0",,,"12.1","16.2","3678","POINT (-86.17028005 32.52154049)","01051030702","HLTHSTAT","MHLTH","CrdPrv","Mental Health"
"2021","AL","Alabama","Butler","01013","01013953300","BRFSS","Health Outcomes","Current asthma among adults aged >=18 years","%","Crude prevalence","10.1",,,"8.8","11.4","1774","POINT (-86.74743719 31.71865985)","01013953300","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2021","AL","Alabama","Baldwin","01003","01003011407","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","6.9",,,"5.3","8.9","4799","POINT (-87.75147035 30.25686209)","01003011407","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2020","AL","Alabama","Geneva","01061","01061050600","BRFSS","Prevention","Visits to dentist or dental clinic among adults aged >=18 years","%","Crude prevalence","58.5",,,"55.2","61.8","3762","POINT (-85.5251291 31.09178193)","01061050600","PREVENT","DENTAL","CrdPrv","Dental Visit"
"2021","AL","Alabama","Choctaw","01023","01023956800","BRFSS","Health Outcomes","Chronic kidney disease among adults aged >=18 years","%","Crude prevalence","4.3",,,"3.8","4.6","4423","POINT (-88.2124861 32.06636835)","01023956800","HLTHOUT","KIDNEY","CrdPrv","Chronic Kidney Disease"
"2020","AL","Alabama","Autauga","01001","01001020400","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","75.5",,,"71.3","79.8","4386","POINT (-86.44370417 32.47203959)","01001020400","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2021","AL","Alabama","Greene","01063","01063060200","BRFSS","Health Outcomes","Diagnosed diabetes among adults aged >=18 years","%","Crude prevalence","24.6",,,"21.6","27.7","2821","POINT (-87.93888154 32.68803942)","01063060200","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2021","AL","Alabama","Conecuh","01035","01035960400","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.6",,,"74.9","83.6","3251","POINT (-87.04116818 31.34926303)","01035960400","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","AL","Alabama","Geneva","01061","01061050600","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","75.0",,,"71.3","78.2","3762","POINT (-85.5251291 31.09178193)","01061050600","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2021","AL","Alabama","Colbert","01033","01033020703","BRFSS","Health Status","Mental health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","17.2",,,"14.9","19.7","5175","POINT (-87.63985549 34.74710306)","01033020703","HLTHSTAT","MHLTH","CrdPrv","Mental Health"
"2021","AL","Alabama","Fayette","01057","01057020400","BRFSS","Disability","Self-care disability among adults aged >=18 years","%","Crude prevalence","4.8",,,"4.2","5.3","3550","POINT (-87.60702531 33.64745531)","01057020400","DISABLT","SELFCARE","CrdPrv","Self-care Disability"
"2021","AL","Alabama","Calhoun","01015","01015000300","BRFSS","Health Outcomes","High blood pressure among adults aged >=18 years","%","Crude prevalence","53.8",,,"49.4","58.4","2951","POINT (-85.83154437 33.67642059)","01015000300","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2021","AL","Alabama","Geneva","01061","01061050300","BRFSS","Health Status","Fair or poor self-rated health status among adults aged >=18 years","%","Crude prevalence","26.6",,,"22.9","30.5","5412","POINT (-85.91138533 31.05079559)","01061050300","HLTHSTAT","GHLTH","CrdPrv","General Health"
"2021","AL","Alabama","Houston","01069","01069041800","BRFSS","Health Status","Fair or poor self-rated health status among adults aged >=18 years","%","Crude prevalence","25.3",,,"22.2","28.2","2305","POINT (-85.11589118 31.07718559)","01069041800","HLTHSTAT","GHLTH","CrdPrv","General Health"
"2021","AL","Alabama","Barbour","01005","01005950700","BRFSS","Prevention","Cholesterol screening among adults aged >=18 years","%","Crude prevalence","85.6",,,"82.7","88.1","1727","POINT (-85.26256188 31.94254969)","01005950700","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2021","AL","Alabama","Baldwin","01003","01003011300","BRFSS","Health Outcomes","Current asthma among adults aged >=18 years","%","Crude prevalence","9.0",,,"7.9","10.2","4487","POINT (-87.87730464 30.43411562)","01003011300","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2021","AL","Alabama","Elmore","01051","01051030902","BRFSS","Prevention","Cholesterol screening among adults aged >=18 years","%","Crude prevalence","85.3",,,"82.7","87.8","3699","POINT (-86.32787485 32.55217197)","01051030902","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2021","AL","Alabama","Elmore","01051","01051031200","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults aged >=18 years","%","Crude prevalence","9.1",,,"7.9","10.5","1809","POINT (-86.31663883 32.49209948)","01051031200","HLTHOUT","COPD","CrdPrv","COPD"
"2020","AL","Alabama","Etowah","01055","01055010402","BRFSS","Prevention","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude prevalence","75.1",,,"71.9","77.8","5504","POINT (-86.08961703 33.93259164)","01055010402","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
